model_id,bbh_acc,math_acc,musr_acc,mmlu_pro_acc,bbh_sub_boolean_expressions,bbh_sub_causal_judgement,bbh_sub_date_understanding,bbh_sub_logical_deduction_five_objects,bbh_sub_logical_deduction_seven_objects,bbh_sub_logical_deduction_three_objects,bbh_sub_navigate,bbh_sub_object_counting,bbh_sub_penguins_in_a_table,bbh_sub_web_of_lies,score_variance,label
TheTsar1209/qwen-carpmuscle-v0.2,0.6361742752994272,0.2832326283987915,0.4338624338624338,0.5147107712765957,0.924,0.6203208556149733,0.724,0.608,0.572,0.928,0.736,0.408,0.6986301369863014,0.572,0.0189183070193803,0
Sao10K/70B-L3.3-Cirrus-x1,0.7017878840479084,0.3738670694864048,0.4828042328042328,0.5378158244680851,0.928,0.6898395721925134,0.712,0.644,0.624,0.932,0.688,0.724,0.726027397260274,0.636,0.0151162951292398,0
princeton-nlp/Llama-3-8B-ProLong-512k-Base,0.5018226002430134,0.0687311178247734,0.421957671957672,0.3329454787234042,0.804,0.6737967914438503,0.448,0.384,0.448,0.508,0.616,0.456,0.4931506849315068,0.504,0.0275298379323415,1
icefog72/Ice0.68-25.01-RP,0.5111959729213679,0.0725075528700906,0.4444444444444444,0.3011968085106383,0.78,0.6417112299465241,0.396,0.48,0.456,0.696,0.632,0.308,0.4315068493150685,0.472,0.0283561318766583,1
djuna/L3.1-Promissum_Mane-8B-Della-calc,0.5467800729040098,0.1842900302114803,0.421957671957672,0.3801529255319149,0.824,0.5989304812834224,0.488,0.432,0.332,0.612,0.64,0.408,0.5273972602739726,0.508,0.0183631942291501,1
Triangle104/LThreePointOne-8B-HermesInk,0.5207429265752473,0.1722054380664652,0.4126984126984127,0.3467420212765957,0.848,0.5721925133689839,0.456,0.432,0.432,0.636,0.628,0.5,0.5068493150684932,0.504,0.0163266754204725,1
Tijmen2/cosmosage-v3,0.4546085749001909,0.0506042296072507,0.4193121693121693,0.2485871010638297,0.772,0.6042780748663101,0.308,0.292,0.416,0.384,0.636,0.544,0.3082191780821918,0.52,0.0257223026678443,1
Cran-May/merge_model_20250308_4,0.6642943933344906,0.4199395770392749,0.4682539682539682,0.5366522606382979,0.896,0.6363636363636364,0.672,0.624,0.596,0.932,0.736,0.524,0.7123287671232876,0.556,0.0115484849316495,1
Sakalti/SJT-2B-V1.1,0.3952438812706127,0.0483383685800604,0.4285714285714285,0.2124335106382978,0.72,0.5614973262032086,0.376,0.252,0.276,0.42,0.576,0.32,0.410958904109589,0.524,0.0233208529389528,1
lesubra/merge-test,0.5224787363304981,0.120845921450151,0.4404761904761904,0.3873836436170212,0.76,0.6149732620320856,0.408,0.54,0.416,0.6,0.64,0.328,0.3972602739726027,0.524,0.0230610506196209,0
google/gemma-7b,0.4339524388127061,0.0740181268882175,0.4060846560846561,0.2947972074468085,0.844,0.6096256684491979,0.372,0.224,0.268,0.424,0.452,0.368,0.3698630136986301,0.556,0.0201149438690084,0
benhaotang/phi4-qwq-sky-t1,0.6689810796736677,0.4101208459214501,0.4894179894179894,0.5244348404255319,0.936,0.6310160427807486,0.74,0.592,0.508,0.872,0.708,0.532,0.7534246575342466,0.504,0.0120775909089166,1
EpistemeAI/ReasoningCore-3B-RE1-V2A,0.4181565700399236,0.0929003021148036,0.3346560846560846,0.2736037234042553,0.796,0.6096256684491979,0.528,0.276,0.144,0.388,0.472,0.312,0.3013698630136986,0.488,0.0142813243688995,0
bfuzzy1/Gunny,0.4532199270959903,0.1729607250755287,0.3571428571428571,0.3038563829787234,0.796,0.6096256684491979,0.488,0.42,0.36,0.476,0.628,0.34,0.3356164383561644,0.52,0.0106233387105599,1
icefog72/IceCoffeeRP-7b,0.4867210553723312,0.0543806646525679,0.4153439153439153,0.2974567819148936,0.808,0.6363636363636364,0.408,0.444,0.404,0.584,0.616,0.208,0.3904109589041096,0.468,0.0271039898671166,0
sumink/Qwensci,0.3254643291095296,0.0203927492447129,0.3597883597883597,0.1259973404255319,0.656,0.4705882352941176,0.236,0.196,0.136,0.388,0.564,0.252,0.2465753424657534,0.488,0.020199232045315,1
lkoenig/BBAI_230_Xiaqwen,0.5554591216802638,0.3663141993957703,0.4417989417989418,0.4480551861702128,0.844,0.5614973262032086,0.564,0.52,0.512,0.744,0.684,0.428,0.5684931506849316,0.528,0.0084130044656135,1
grimjim/HuatuoSkywork-o1-Llama-3.1-8B,0.4882832841520569,0.3882175226586102,0.3835978835978836,0.3095079787234042,0.836,0.5721925133689839,0.484,0.42,0.396,0.6,0.644,0.488,0.3835616438356164,0.524,0.0060246021526326,1
CultriX/SeQwence-14Bv2,0.6280159694497484,0.4758308157099697,0.458994708994709,0.5334109042553191,0.88,0.6524064171122995,0.652,0.612,0.628,0.896,0.66,0.492,0.6712328767123288,0.552,0.0096984582874607,1
Kquant03/CognitiveFusion2-4x7B-BF16,0.4087831973615691,0.0574018126888217,0.414021164021164,0.2792553191489361,0.732,0.6096256684491979,0.348,0.34,0.328,0.548,0.552,0.332,0.3082191780821918,0.452,0.0209298725445094,0
allknowingroger/Neuralmultiverse-7B-slerp,0.5143204304808193,0.0649546827794562,0.4272486772486772,0.304188829787234,0.784,0.6149732620320856,0.476,0.46,0.432,0.7,0.628,0.336,0.4726027397260274,0.472,0.0289559192423713,1
Quazim0t0/ThinkPhi1.1-Tensors,0.6432910952959555,0.18202416918429,0.4166666666666667,0.4907746010638298,0.904,0.6310160427807486,0.716,0.564,0.504,0.836,0.652,0.528,0.6506849315068494,0.496,0.0313236782294708,0
allknowingroger/YamMaths-7B-slerp,0.513626106578719,0.0853474320241691,0.4378306878306878,0.3130817819148936,0.808,0.6149732620320856,0.476,0.472,0.448,0.676,0.596,0.336,0.4657534246575342,0.468,0.0269719282412962,1
DebateLabKIT/Llama-3.1-Argunaut-1-8B-SFT,0.4802985592779031,0.1450151057401812,0.4497354497354497,0.3472406914893617,0.832,0.5668449197860963,0.516,0.36,0.332,0.568,0.628,0.404,0.4178082191780822,0.488,0.0182440152684912,1
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,0.320083318868252,0.052870090634441,0.3227513227513227,0.1594913563829787,0.748,0.46524064171123,0.24,0.2,0.164,0.352,0.58,0.16,0.2534246575342466,0.52,0.0136767027622201,0
netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V2,0.4919284846380836,0.0762839879154078,0.3716931216931217,0.3522273936170212,0.78,0.6042780748663101,0.436,0.404,0.42,0.552,0.572,0.472,0.4246575342465753,0.504,0.0232934756736955,0
icefog72/Ice0.16-02.10-RP,0.4924492275646589,0.0589123867069486,0.4325396825396825,0.3067652925531915,0.82,0.6310160427807486,0.436,0.452,0.424,0.644,0.6,0.268,0.4315068493150685,0.46,0.0280543941630182,1
netcat420/MFANN3b,0.4407220968581843,0.0219033232628398,0.3597883597883597,0.2305518617021276,0.736,0.5294117647058824,0.384,0.472,0.392,0.788,0.568,0.404,0.3904109589041096,0.588,0.0251981408372749,0
sumink/somer,0.5162298212115952,0.0415407854984894,0.4642857142857143,0.3447473404255319,0.808,0.6203208556149733,0.516,0.416,0.44,0.616,0.42,0.388,0.4589041095890411,0.488,0.0342687324080269,0
Krystalan/DRT-o1-7B,0.5455650060753341,0.4478851963746224,0.5079365079365079,0.4151429521276595,0.828,0.5882352941176471,0.556,0.516,0.472,0.712,0.664,0.436,0.5273972602739726,0.584,0.0075601647146618,1
johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.1,0.4997396285367124,0.0981873111782477,0.414021164021164,0.3699301861702128,0.772,0.6149732620320856,0.476,0.404,0.408,0.588,0.528,0.444,0.4863013698630137,0.536,0.0229687679462241,0
Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,0.5374067002256553,0.506797583081571,0.3968253968253968,0.4282746010638298,0.848,0.5294117647058824,0.58,0.492,0.464,0.772,0.688,0.336,0.5684931506849316,0.56,0.0087624333910741,1
allenai/Llama-3.1-Tulu-3-8B-RM,0.292657524735289,0.0,0.3756613756613756,0.1082114361702127,0.46,0.5187165775401069,0.244,0.22,0.164,0.276,0.42,0.04,0.1164383561643835,0.488,0.0227156643649996,1
DoppelReflEx/MN-12B-Mimicore-Nocturne,0.5677833709425447,0.1057401812688821,0.4563492063492063,0.3633643617021276,0.848,0.6524064171122995,0.684,0.564,0.536,0.744,0.708,0.388,0.5821917808219178,0.5,0.0296782556410541,1
netcat420/MFANN-phigments-slerp-V3.2,0.4766533587918764,0.0332326283987915,0.3703703703703703,0.2705285904255319,0.836,0.6256684491978609,0.424,0.496,0.428,0.796,0.54,0.44,0.4726027397260274,0.532,0.0268999921777156,0
01-ai/Yi-34B,0.5450442631487589,0.0513595166163142,0.4113756613756614,0.441156914893617,0.84,0.5614973262032086,0.684,0.392,0.304,0.544,0.42,0.388,0.4452054794520548,0.488,0.0346803975391316,0
tiiuae/Falcon3-7B-Base,0.507377191459816,0.1941087613293051,0.4695767195767196,0.3910405585106383,0.844,0.5989304812834224,0.564,0.488,0.424,0.776,0.684,0.428,0.4657534246575342,0.488,0.0150088715318543,0
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_gp_8b-table-0.002,0.4974830758548863,0.086858006042296,0.376984126984127,0.366938164893617,0.788,0.5882352941176471,0.484,0.392,0.464,0.552,0.536,0.372,0.541095890410959,0.48,0.0237419336377479,0
Sakalti/light-3B,0.4789099114737025,0.2590634441087613,0.4007936507936508,0.3774933510638298,0.784,0.5882352941176471,0.484,0.464,0.396,0.632,0.66,0.288,0.5,0.524,0.0076142466053832,1
jaspionjader/bh-10,0.585141468495053,0.1102719033232628,0.4193121693121693,0.3707613031914893,0.816,0.6149732620320856,0.52,0.536,0.472,0.696,0.492,0.596,0.4931506849315068,0.472,0.0300515463868715,1
nbeerbower/mistral-nemo-gutades-12B,0.5393160909564312,0.1178247734138972,0.4034391534391534,0.3560505319148936,0.844,0.6042780748663101,0.636,0.452,0.468,0.744,0.648,0.392,0.5342465753424658,0.492,0.0234421508978664,0
EpistemeAI2/Athene-codegemma-2-7b-it-alpaca-v1.2,0.4134698837007464,0.0422960725075528,0.4166666666666667,0.229720744680851,0.808,0.6096256684491979,0.456,0.248,0.264,0.436,0.448,0.32,0.4657534246575342,0.5,0.0238650488677434,1
gpt2,0.3002950876583926,0.0030211480362537,0.4312169312169312,0.1149434840425532,0.46,0.5133689839572193,0.2,0.192,0.148,0.324,0.42,0.068,0.1986301369863013,0.492,0.0276909359552372,1
ehristoforu/tmoe-v2,0.286408609616386,0.0022658610271903,0.414021164021164,0.1100398936170212,0.452,0.5187165775401069,0.14,0.184,0.132,0.288,0.42,0.06,0.2328767123287671,0.488,0.0258313880245706,1
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_AdvancedStudent,0.4917549036625586,0.0543806646525679,0.5185185185185185,0.2999501329787234,0.824,0.5882352941176471,0.408,0.44,0.364,0.604,0.56,0.368,0.410958904109589,0.5,0.0350030986858749,1
crestf411/MN-Slush,0.5313313660822774,0.1268882175226586,0.3928571428571428,0.3508144946808511,0.84,0.6096256684491979,0.64,0.484,0.44,0.732,0.624,0.384,0.5273972602739726,0.5,0.0212661246704278,0
sthenno/tempesthenno-sft-0314-stage1-ckpt50,0.6580454782155876,0.4682779456193353,0.4417989417989418,0.5301695478723404,0.892,0.6256684491978609,0.692,0.664,0.652,0.916,0.724,0.512,0.6917808219178082,0.596,0.011542088171006,1
dwikitheduck/gemma-2-2b-id-instruct,0.3933344905398368,0.0453172205438066,0.414021164021164,0.2173371010638297,0.708,0.5508021390374331,0.384,0.272,0.224,0.476,0.58,0.228,0.3904109589041096,0.512,0.0225007937318881,0
marcuscedricridia/r1o-et,0.4198923797951744,0.0793051359516616,0.3571428571428571,0.2579787234042553,0.836,0.5882352941176471,0.48,0.292,0.22,0.508,0.636,0.4,0.2945205479452055,0.5,0.0165760788676063,0
google/flan-t5-large,0.4120812358965457,0.0143504531722054,0.4074074074074074,0.170877659574468,0.536,0.5614973262032086,0.208,0.432,0.444,0.504,0.488,0.292,0.4315068493150685,0.508,0.0282082508217902,1
m42-health/Llama3-Med42-70B,0.6672452699184169,0.2258308157099698,0.4616402116402116,0.4962599734042553,0.896,0.6524064171122995,0.612,0.628,0.64,0.924,0.656,0.456,0.6438356164383562,0.656,0.0274330450682653,0
cckm/tinymistral_950m,0.29474049644159,0.0052870090634441,0.3544973544973545,0.1096243351063829,0.504,0.5187165775401069,0.2,0.2,0.152,0.336,0.476,0.0,0.1986301369863013,0.488,0.0206042190315997,1
LightningRodLabs/Flashlight-v1.2,0.3225134525256032,0.1555891238670695,0.4537037037037037,0.2485039893617021,0.46,0.5187165775401069,0.216,0.236,0.16,0.26,0.42,0.044,0.2808219178082192,0.488,0.0125895065380311,1
Sakalti/Oxyge1-33B,0.7000520742926575,0.4962235649546828,0.5,0.5909242021276596,0.932,0.6737967914438503,0.752,0.712,0.672,0.964,0.752,0.472,0.7945205479452054,0.696,0.0140834258957508,1
mistralai/Mixtral-8x22B-v0.1,0.6233292831105711,0.1835347432024169,0.4034391534391534,0.4639295212765957,0.84,0.6096256684491979,0.732,0.54,0.508,0.788,0.576,0.5,0.6301369863013698,0.488,0.0252285778701008,0
jaspionjader/test-17,0.5315049470578025,0.1102719033232628,0.4285714285714285,0.3928690159574468,0.788,0.6149732620320856,0.48,0.444,0.424,0.62,0.552,0.476,0.4726027397260274,0.524,0.0249157920634097,0
Quazim0t0/Imbue-14b,0.6823468147890991,0.5317220543806647,0.4153439153439153,0.5402260638297872,0.928,0.6363636363636364,0.736,0.668,0.576,0.908,0.688,0.592,0.7328767123287672,0.592,0.0194949308174825,1
darkc0de/BuddyGlass_v0.3_Xortron7MethedUpSwitchedUp,0.5226523173060232,0.1283987915407855,0.414021164021164,0.3672706117021276,0.824,0.6363636363636364,0.46,0.428,0.464,0.624,0.616,0.468,0.4794520547945205,0.552,0.0214691840554638,0
marcuscedricridia/cursa-o1-7b-v1.2-normalize-false,0.5462593299774344,0.4992447129909365,0.4259259259259259,0.4435671542553192,0.844,0.5614973262032086,0.576,0.532,0.488,0.776,0.676,0.352,0.589041095890411,0.528,0.0081477756106043,1
zelk12/MT5-Gen3-gemma-2-9B,0.6078805762888387,0.2167673716012084,0.421957671957672,0.4375,0.86,0.6470588235294118,0.6,0.548,0.568,0.816,0.656,0.3,0.6095890410958904,0.5,0.0201936244064093,0
01-ai/Yi-1.5-34B-Chat,0.6064919284846381,0.277190332326284,0.4272486772486772,0.4520445478723404,0.88,0.6042780748663101,0.628,0.552,0.536,0.792,0.624,0.384,0.5684931506849316,0.548,0.0147824621380256,0
dicta-il/dictalm2.0-instruct,0.4233639993056761,0.0226586102719033,0.3941798941798942,0.2604720744680851,0.752,0.5561497326203209,0.528,0.4,0.272,0.468,0.54,0.392,0.3493150684931507,0.528,0.0251789893215018,0
bunnycore/Llama-3.2-3B-Long-Think,0.4596424231904183,0.1457703927492447,0.3386243386243386,0.3047706117021276,0.808,0.5935828877005348,0.508,0.444,0.396,0.48,0.664,0.344,0.3767123287671233,0.5,0.013074134846256,1
Supichi/BBA99,0.2751258462072556,0.0,0.3214285714285714,0.1112034574468085,0.46,0.5187165775401069,0.156,0.18,0.14,0.356,0.42,0.056,0.1712328767123287,0.488,0.0180324900398366,0
nbeerbower/Nemoties-ChatML-12B,0.5436556153445582,0.0785498489425981,0.4497354497354497,0.3550531914893617,0.876,0.6310160427807486,0.56,0.448,0.396,0.7,0.628,0.34,0.5753424657534246,0.492,0.0309590100852884,1
gmonsoon/SahabatAI-Llama-11B-Test,0.4721402534282242,0.0309667673716012,0.3994708994708995,0.3182347074468085,0.776,0.5454545454545454,0.484,0.392,0.432,0.548,0.5,0.348,0.4246575342465753,0.488,0.0281412564779386,0
princeton-nlp/Mistral-7B-Instruct-DPO,0.4053115778510675,0.0309667673716012,0.3822751322751322,0.2748503989361702,0.772,0.5828877005347594,0.328,0.284,0.232,0.46,0.488,0.384,0.273972602739726,0.52,0.0220123976893303,0
nisten/tqwendo-36b,0.6417288665162298,0.4154078549848942,0.4417989417989418,0.4380817819148936,0.892,0.6577540106951871,0.616,0.652,0.592,0.884,0.772,0.44,0.6506849315068494,0.568,0.0130424762601138,1
T145/ZEUS-8B-V12,0.5235202221836487,0.2114803625377643,0.3849206349206349,0.3912067819148936,0.816,0.5668449197860963,0.472,0.364,0.324,0.588,0.648,0.368,0.4931506849315068,0.512,0.0129386999199288,0
sumink/qwmer,0.4264884568651276,0.0007552870090634,0.4021164021164021,0.2214926861702127,0.768,0.6256684491978609,0.46,0.42,0.372,0.56,0.492,0.256,0.3767123287671233,0.488,0.0292612901975799,0
prithivMLmods/Megatron-Opus-14B-Stock,0.6394723138344037,0.3345921450151057,0.4814814814814814,0.5293384308510638,0.908,0.6310160427807486,0.668,0.628,0.616,0.944,0.672,0.5,0.6643835616438356,0.524,0.0149286214955349,1
PranavHarshan/MedNarra-X1,0.4615518139211942,0.0438066465256797,0.3531746031746032,0.3430851063829787,0.76,0.5721925133689839,0.42,0.368,0.336,0.48,0.476,0.42,0.4383561643835616,0.5,0.0241155024455596,0
HuggingFaceH4/zephyr-7b-gemma-v0.1,0.4615518139211942,0.0815709969788519,0.373015873015873,0.2847406914893617,0.788,0.5989304812834224,0.456,0.388,0.348,0.564,0.568,0.332,0.3835616438356164,0.552,0.0198501752556317,0
brgx53/3Blareneg-ECE-PRYMMAL-Martial,0.5349765665683042,0.120845921450151,0.4417989417989418,0.4015957446808511,0.848,0.5882352941176471,0.604,0.536,0.444,0.732,0.624,0.38,0.3904109589041096,0.488,0.0241601841963068,0
tensopolis/virtuoso-small-tensopolis-v1,0.639819475785454,0.3527190332326284,0.4312169312169312,0.4968417553191489,0.852,0.6149732620320856,0.664,0.66,0.632,0.944,0.692,0.436,0.636986301369863,0.52,0.0157301697238176,1
haoranxu/Llama-3-Instruct-8B-SimPO,0.4966151709772609,0.0876132930513595,0.3558201058201058,0.3733377659574468,0.748,0.5989304812834224,0.48,0.364,0.42,0.556,0.664,0.36,0.5,0.448,0.022551447657288,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,0.3145287276514494,0.0407854984894259,0.328042328042328,0.1579953457446808,0.732,0.4759358288770053,0.22,0.2,0.164,0.336,0.58,0.112,0.2808219178082192,0.524,0.0148052683286102,0
VAGOsolutions/SauerkrautLM-Gemma-2b,0.3398715500781114,0.0279456193353474,0.3664021164021164,0.1468583776595744,0.772,0.481283422459893,0.296,0.212,0.148,0.392,0.58,0.224,0.2876712328767123,0.488,0.0197748687575919,1
ehristoforu/Gemma2-9b-it-train6,0.5891338309321298,0.1910876132930513,0.4074074074074074,0.3941988031914893,0.856,0.6096256684491979,0.6,0.552,0.508,0.824,0.672,0.308,0.5684931506849316,0.556,0.0207425439027398,1
Salesforce/LLaMA-3-8B-SFR-Iterative-DPO-R,0.4995660475611873,0.0913897280966767,0.3624338624338624,0.3172373670212766,0.804,0.6149732620320856,0.436,0.4,0.436,0.52,0.64,0.492,0.5,0.524,0.021752093538372,0
NbAiLab/nb-llama-3.1-8B-Instruct,0.3223398715500781,0.0226586102719033,0.3201058201058201,0.1196808510638298,0.656,0.5080213903743316,0.18,0.208,0.152,0.336,0.42,0.292,0.2054794520547945,0.496,0.0180037898748681,0
CultriX/Qwen2.5-14B-Brocav7,0.6417288665162298,0.384441087613293,0.4788359788359788,0.5257646276595744,0.856,0.6256684491978609,0.696,0.604,0.596,0.904,0.744,0.472,0.7054794520547946,0.536,0.0125126081521246,1
DoppelReflEx/MiniusLight-24B-v1d-test,0.6693282416247179,0.2945619335347432,0.4616402116402116,0.5488696808510638,0.876,0.6524064171122995,0.812,0.644,0.624,0.908,0.68,0.432,0.726027397260274,0.496,0.0205822854348687,0
prithivMLmods/Primal-Opus-14B-Optimus-v2,0.65266446797431,0.4206948640483384,0.4894179894179894,0.542220744680851,0.872,0.6096256684491979,0.676,0.612,0.62,0.912,0.732,0.512,0.684931506849315,0.584,0.0108000311256666,1
Etherll/Replete-LLM-V3-Llama-3.1-8b,0.4516576983162645,0.2273413897280966,0.3505291005291005,0.3469913563829787,0.768,0.5668449197860963,0.436,0.328,0.312,0.432,0.612,0.332,0.363013698630137,0.492,0.0074580263458364,1
paloalma/ECE-TW3-JRGL-V5,0.5986807845860094,0.1835347432024169,0.4616402116402116,0.4647606382978723,0.932,0.6417112299465241,0.576,0.488,0.456,0.744,0.628,0.436,0.6301369863013698,0.512,0.0243131144899989,0
meta-llama/Llama-3.3-70B-Instruct,0.6915466064919285,0.4833836858006042,0.4444444444444444,0.5331615691489362,0.916,0.679144385026738,0.704,0.656,0.624,0.92,0.696,0.58,0.6438356164383562,0.744,0.0175930771261994,1
Sakalti/SJT-Moe2x7.5B,0.5325464329109529,0.2145015105740181,0.4391534391534391,0.3953623670212766,0.852,0.6363636363636364,0.508,0.496,0.444,0.752,0.664,0.472,0.5547945205479452,0.508,0.0143154863818266,1
johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,0.4999132095122374,0.0966767371601208,0.414021164021164,0.3724235372340425,0.772,0.6149732620320856,0.472,0.412,0.42,0.576,0.524,0.444,0.5205479452054794,0.54,0.0231916031982896,0
shivank21/mistral_dpo_self,0.3190418330151015,0.0219033232628398,0.324074074074074,0.2214095744680851,0.668,0.5347593582887701,0.192,0.2,0.124,0.348,0.42,0.372,0.184931506849315,0.488,0.0150421178202522,0
lkoenig/BBAI_212_Qwencore,0.5540704738760632,0.3489425981873111,0.4338624338624338,0.448969414893617,0.848,0.5775401069518716,0.56,0.524,0.516,0.736,0.668,0.404,0.5753424657534246,0.532,0.0087033455631084,1
YOYO-AI/ZYH-LLM-Qwen2.5-14B,0.6625585835792397,0.411631419939577,0.4748677248677249,0.5350731382978723,0.88,0.6524064171122995,0.68,0.64,0.616,0.92,0.732,0.532,0.6917808219178082,0.592,0.0122334823947007,1
NbAiLab/nb-llama-3.1-8B-sft,0.3261586530116299,0.0219033232628398,0.328042328042328,0.1221742021276595,0.644,0.5133689839572193,0.18,0.232,0.164,0.336,0.42,0.352,0.1917808219178082,0.488,0.0181181241417307,1
AI4free/Dhanishtha,0.3376149973962853,0.2560422960725075,0.3558201058201058,0.1643118351063829,0.468,0.4866310160427807,0.224,0.248,0.16,0.368,0.436,0.256,0.2602739726027397,0.52,0.0058885424887792,1
JayHyeon/Qwen_0.5-MDPO_0.1_5e-7-3ep_0alp_0lam,0.3160909564311751,0.0347432024169184,0.3306878306878307,0.1565824468085106,0.744,0.4705882352941176,0.24,0.208,0.164,0.352,0.58,0.1,0.273972602739726,0.52,0.0154280523909894,0
mrdayl/OpenCognito,0.4676271480645721,0.2114803625377643,0.4285714285714285,0.3443317819148936,0.796,0.5828877005347594,0.456,0.428,0.356,0.636,0.656,0.348,0.4863013698630137,0.544,0.0104880766673177,1
TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Base-Rule,0.4872417982989064,0.2016616314199395,0.3439153439153439,0.374501329787234,0.864,0.5935828877005348,0.532,0.412,0.348,0.596,0.672,0.388,0.547945205479452,0.488,0.0116464555685465,0
Quazim0t0/Motion-8B-Linear,0.5077243534108662,0.188821752265861,0.3597883597883597,0.3784906914893617,0.824,0.5721925133689839,0.496,0.392,0.452,0.64,0.524,0.404,0.4794520547945205,0.512,0.0144043537913375,0
theprint/RuDolph-Hermes-7B,0.5032112480472141,0.0513595166163142,0.421957671957672,0.3072639627659574,0.824,0.6149732620320856,0.496,0.452,0.46,0.664,0.504,0.38,0.4178082191780822,0.488,0.0290877389009316,0
